fid,username,reply_count,address,amount,total,points
264433,imti,0,0xab90a1d2585d753c69942316893712e73f3a7bb4,0,,0
264391,kr0p0tkin,0,0x86d920ad284757ae978919c199c932d1ecdce044,0,,0
263851,pointline,0,0xec683f3693d647b30fd2d304744a2c8360e7d23a,0,,0
263740,bobburnquist,0,0x27d14099f3b38a08f8767ccf306737da113a38a6,0,,0
263602,skyoneer,0,0xd0a09ca1b177e54d5014cac125c15d6202de1594,0,,0
263459,bonecondor,0,0x142328bdb752c387c4b003aa7ff51cb908cec084,0,,0
263373,onchaindom.eth,0,0x71c8b26b05ad182a4aa4ad1374102874f8e16e17,0,,0
263314,alyssastevens,0,0x617a5f1ac3c9e3fc8720a5573255005806eb3523,0,,0
263082,muddy,0,0x1861d2cb3d479d4d02f8a1fcc106c61664f9beaf,0,,0
262938,animated,0,0x41e12756498322b479f889af2b2f4b29a85d5605,0,,0
262754,frameswapbot,0,0xc6335600c995781234349cc7ec4f0db0234884e8,0,,0
262450,cooprecs,0,0x512b55b00d744fc2edb8474f223a7498c3e5a7ce,0,,0
262402,avalugg.eth,0,0x0d1f2c041b7f9702903b89057c1f57f1f01a79af,0,,0
262209,zedpulse,0,0x6a549a261b6f599643d499ad11d14a5b0e2d34ce,0,,0
262185,varsityshark,0,0x46686e5420b34d5950d37855291d970fba5527b6,0,,0
262134,0xamol,0,0x4d65e3f61552d917db3dae6d8cf2bbf98f9bfe45,0,,0
261881,deframe,0,0x826468aa6374c5dc73d52594a83957efa7e54f4c,0,,0
259656,glyphart.eth,0,0x4580aeeda8dd0785004ac1f2b34d6c97c1100f61,0,,0
256394,grandeurgangster,0,0x0a7a1e07664d4f2334cb7b973178a97a3d8f895c,0,,0
254714,geckoterminal,0,0x399d5394c1e9799158b42be3fa848100088cb183,0,,0
253270,maerzhase,0,0x2e76ba6279a2b42d5ab0003cf8c44608323c4421,0,,0
253220,pixelpete,0,0x23787626349cc170bfc512e5b5e3d3f44e00d02d,0,,0
252091,jordan23,0,0x3a246792285f652aecd892c63080017eb25de8ad,0,,0
249729,muji,0,0x2bdcee9674bccd7ddd85cf3ed4bdcaf7d7e79623,0,,0
249702,0xanas.eth,0,0x83cbb78bc4f870651bfc8dd898f2a43bc0553ac8,0,,0
249698,pyeongyang.eth,0,0x954d65e5310607e12f93f6156de92cd37ffcae8e,0,,0
249451,dbarabander,0,0x9aaefabbb5c3e5c1f134c7b44e48cc4ead3e6126,0,,0
249266,grothe,0,0xacf16886efa51ff0957ef321b8510e53d67d1d7c,0,,0
248961,megakill268,0,0x7288e0c54af471043212e33db1f4dffd52c5e3e8,0,,0
248901,jackkaido,0,0x38a5f88e25c8e936c716ea1fa8a7ca452b38533b,0,,0
248872,nemocake,0,0x1fa4fa9ca7e208b990e347de9a651da085e919c1,0,,0
248300,0xproject,0,0x3aa2d391d2ac7ff4b49e48a8fbc8588522ded793,0,,0
247898,davebachinsky,0,0x0bd49029735d7ca4a65dc2f45c73e44f9348fc66,0,,0
245895,basedidiot,0,0xe979c505e3c6f7d6770fe8f73657bce38fa31885,0,,0
245306,charizardx,0,0x0312567d78ff0c9ce0bd62a250df5c6474c71334,0,,0
245128,statelayer,0,0xc8e0345596d7196941e61d3ab607e57fe61f85e7,0,,0
244902,sartoshi,0,0x8082514726ce7e3d1b7dab543533468e0b869fc9,0,,0
244858,mrkswcz,0,0x6f737253039a0c0540bf689ada3b516baffe175b,0,,0
244441,mims,0,0x65729ab6fd556d3d24533f1c627a9f26cec8d962,0,,0
244367,bookies,0,0x3040dad434834613be64cdd39bf56c150f8cf4a3,0,,0
244349,threadguy,0,0x3c3bdf55fa2b325668ae333d20c97bc04082b477,0,,0
242870,yost,0,0x283277c08be8e8393cef6f0e2603c9e44d5d0ebc,0,,0
242645,loomdart,0,0x673a602704f20e251a3101e0c3d0522917abf4dc,0,,0
242318,elegy,0,0x74df3f79e48220af12c8da4737be2de223836c99,0,,0
242052,arterlioz,0,0x399e62557a267b0abd6e99bf22e5af5a21ead53b,0,,0
241873,haydenzadams,0,0xa29c04eb0a1179b5e5d6a47d966eb2f31e516997,0,,0
241316,ansem,0,0x19fdcd297a3fc38fc2e3f1a8b1ef8258f108f37d,0,,0
241278,dkw,0,0x00605ffc42850602bf20e7ac69b906e9f8c0c5bb,0,,0
240959,bookzdj,0,0x78fdbb63546884ff27c6e785d82e7be50a410ead,0,,0
240921,millie-x,0,0x4dd9036cf647361edd3d7eccac88be89bf5c65f4,0,,0
240450,jinrummie,0,0x1492004547ff0efd778cc2c14e794b26b4701105,0,,0
240260,nodes,0,0x5a52d4b820ae7f02880d270562950918acb14aa2,0,,0
240074,0xjitsu,0,0x2ef078156a49d9df9579416a513f0de595e6d700,0,,0
240041,ayb,0,0xba27c88088635608684dae2468ab10834ca94210,0,,0
239372,frames,0,0x3d5b2e819961eb56a7ed1ebdfe6a4d090bddb8d2,0,,0
238466,crypticpoet,0,0x02d961c577746ba35e65bff1016088016f49e21f,0,,0
238425,rocketman,0,0x108dfab349331e70d977c677c5ef029672108115,0,,0
238351,pogo,0,0x20bbab21a6b60c7d31237b415b1481125f75eb4c,0,,0
238178,krybharat,0,0x0871deb34bfd2052b1c10dc4f6c0912a2a47e927,0,,0
237466,cousinape,0,0x1d4752ec4aaaf60d0d6817fed1d2784fe2080218,0,,0
236626,cookie,0,0x6d1e386ee987ff6f469d6162ad34190b191f0624,0,,0
236235,makerdao,0,0x2a2f8ad41a9b319dffcf31977a680cd27b8ac6e2,0,,0
235739,goingplaces0x.eth,0,0xcdadf974607cdcd55ee58e06778ef8b3e3d3caf6,0,,0
235706,volt46,0,0x9fecf056375a973308bb3d6fb6b1c230cfd21456,0,,0
235573,gruntz,0,0x250079dcf44a79d6b741cc6aa6ab19adf8666bdb,0,,0
235492,geeogi,0,0x8088f578198bd15775e9d534f82fa82422471dd3,0,,0
235319,whunder.eth,0,0x4d6dffda05cf271147eb3494b23791f08965d51e,0,,0
234692,tamastorok.eth,0,0x42b6b0d25d502f07ee655ec5b90fe7f3555641cf,0,,0
234655,chomu,0,0x3b9c0a4ab2f62d40a24b95d93e17b4031ccb23da,0,,0
234465,cooker,0,0xbd6b8d8fa94f7307840252548549b56a33c98054,0,,0
234428,gasdotzip,0,0x8c9d2da5c0eeccb89cc6ed3acfa1cc6ad413b7a7,0,,0
233754,mintcast,0,0x0141cce6a0dbf7951911ea7ea08634307103320b,0,,0
233492,mpeyfuss,0,0x5d6ae89494479aa390c635e75ec10e68aa7e5cf8,0,,0
233242,patxol.eth,0,0x423240bab9457f4ae3a69de5d6ad10f07dca1623,0,,0
231990,jchervinsky,0,0x25d659e3b5a89978522daf913387ca2acb4c112a,0,,0
231788,spencecoin,0,0x2c25c791c61e73d0648dd40dbd99daed4d3d0fa0,0,,0
231775,niran.eth,0,0x9c6e843aef8ff5e1599d377e3c47455bf16794fb,0,,0
231761,magiziz,0,0x7592a74891f4689487e007967889e620d19dce6d,0,,0
231641,beelzeboss,0,0x3f87f66041876a74fe0b81b86529627217fa1d45,0,,0
231371,m4t,0,0x0b205b93a8dd7bbe885ea3f29a0efe4d774cba3e,0,,0
231317,elxlee,0,0x684054f08b8d663c734fb015cc88a101a4284bbd,0,,0
231289,tkstanczak,0,0x02ac42d06541f35c81148a18d34090a24e40bf1c,0,,0
231038,uniqueobject,0,0x1500a3d7800639bb706b09b6551716e50aadfb41,0,,0
230797,siddani,0,0x343be343132adeb71162f67c3b5ae22261235bcb,0,,0
230736,0x2ae,0,0x1d9c2232137b8885e5410a08abcf5841a26251e0,0,,0
230446,zancan,0,0x31e865c97460349294ba932283ca9ec6f1faf5ca,0,,0
229603,purrcateth,0,0x54a1b9807c190bef498e34e98a971226b0dd39b9,0,,0
229184,opepen,0,0x8507b8767c2696490a567863b93fb9af3c4d80fc,0,,0
228687,mevcollector,0,0x5338035c008ea8c4b850052bc8dad6a33dc2206c,0,,0
228466,zkmoira,0,0x40c41d18f33cee0ec77c96dbb0bf6f38035290cc,0,,0
228463,tartaria,0,0x03474c735971043beda23023b1d71fb46197a076,0,,0
227996,gluk64,0,0x0d5c4a48be7ae40b4a03935c714e91b3972d191a,0,,0
227912,andremessina,0,0x06c05b6a2bab166e81e3e563a99a0adc8bff8e5d,0,,0
227541,sulkian,0,0x5dfcf95b7d689c11197d1576ccd505f1f3188319,0,,0
227531,tacos,0,0xb8c4310ef6cba7ed25b4855bac20617a8b3bcd56,0,,0
227476,fringles,0,0x50e97e480661533b5382e33705e4ce1eb182222e,0,,0
227088,kingchaim,0,0x8f4a1d241acc6b9a6fa2c3f37876948e774fcd5e,0,,0
227062,fxhash,0,0x167e3dd494198e843e14a5499587ed1e01592734,0,,0
226849,vallexyz,0,0x1d0d372cd39680bfa837d4ea3d08d2a6465dc4d9,0,,0
226828,pita,0,0xaedb3164674b7d1bd01763703a2ac6936d35c0f3,0,,0
226538,boldleonidas,0,0x0045d8c22031372b780091d5f131ed23baf1fd02,0,,0
226517,nounish,0,0x5fb26d7b90c147e6186c568c7664e6983cb874dd,0,,0
226241,olliej,0,0x1ce3d7ff0cc17c5c4b543b3b2bf433960aded33d,0,,0
226210,neochiblet.eth,0,0x381a5a8fc76809462dde80c372bdea454840a22b,0,,0
226009,terp,0,0x2f5fc65b9c6d1fee8ba4ca23fb2d7c363c95133c,0,,0
223467,peanut,0,0x31b3505945e5e4386c7cf955c552fdb2048a5563,0,,0
222896,llamafacts.eth,0,0x640b9f244c15e950302180341ca02254ffd5ebd0,0,,0
219395,arctu.eth,0,0x0f8944da4ec3d866dec0a5c769aeeb1236de518d,0,,0
218952,dailofrog,0,0x0a2c154eddad8ee3c5b1757a2d49434a383ad21d,0,,0
218154,stevemoraco,0,0x92be6c64a0bcdb983607fb085116a78885c72162,0,,0
218057,jamesmac.eth,0,0x462526226e1e0171c79c0e8cfdd138c01f8184ba,0,,0
217745,degenbot,0,0x22c7c2e6ad12bb6d6d29e1300ca184251fb2296f,0,,0
217313,0xjakes.eth,0,0x0f2b20acb2fd7eebc0abc3aee0b00d57533b6bd1,0,,0
216983,xmon.eth,0,0x4206957609f2936d166af8e5d0870a11496302ad,0,,0
216023,variant,0,0xc8d58c0ecfb3e49798edf685ea2f77bc22464d21,0,,0
215292,arek,0,0x3fcddc1b22e59c8dcd6332e0140f6291da89e34d,0,,0
213924,seoul,0,0x2431535d93733155683a1e38d4cec233f8fe9f6d,0,,0
213070,vanarman,0,0x279a95c3ddc51a09730fead295c16c252740fb2b,0,,0
212849,cryptotaxguy.eth,0,0x16bd65bebf6c2a0fef8c76e9ebe665afbb0ae7a8,0,,0
212652,interestedfyi,0,0x03077496bc4a4a7da675b6f6b76a5e38bf856207,0,,0
212387,jamesklenser.eth,0,0x3d23866176207b18f176cbb7019ade2ef9f72d38,0,,0
212350,airev,0,0x25183d81d471bbfec486997b8dcb5c46b52b380d,0,,0
212259,julieinweb3,0,0x671215a06a0a4fe039a7ba8a282d178512929572,0,,0
211845,experimentguy,0,0xd45e503b3545ca658e1d341b009c02a05f7c9bdf,0,,0
211756,basegod,0,0x2270a4ca23614ece42905045b1ff2cb2a396c4ff,0,,0
211734,payflow,0,0x5b7a11ba3f66bd2365b5f489b72dbb46d528da7a,0,,0
211669,jtriley,0,0xb47a9b6f062c33ed78630478dff9056687f840f2,0,,0
211391,iamswamplord,0,0x672bd12a04db99a14784077d81178f159aaa2548,0,,0
211333,0xasdf,0,0x318c82bdc32ef9bdc1cd38239a71cf0c1f813046,0,,0
211260,ezu,0,0x6bc0209cdb9e7d96418e6552657a76ed27fc18fd,0,,0
211231,sosogutter,0,0x10e63599b39e50530f79ff574f6d50bda05b6ad4,0,,0
211227,0xjiminal.eth,0,0x4bebb715f452d7a3100ba3209f742b0897f4b55d,0,,0
211205,aerodrome,0,0x7e554a92cd642a8ecf950356a4c851c474073ce6,0,,0
211196,dappadan,0,0x24bf6580ed276b6ff33269dd361ee00fe3a2c912,0,,0
211158,tokengay,0,0x9c5092166500d01e463eb363c72bb0a96e41113c,0,,0
211124,musicben,0,0x32ec773ed7b5a54d1f0ac77944caf76ed30e6b86,0,,0
210698,blankspace,0,0x473109f1db73772c007c24bf18033cd66f3946d0,0,,0
210666,codeee,0,0x8a2600c1818a6173dda95dd78fec5859d4fdb21c,0,,0
210631,dieman,0,0x1d49e8b48b7e1f149ebeaa63b056d3d6f9fa6a99,0,,0
209586,vortac,0,0x6d7e7947fc4d61f07d7a346e90408d666dfdd760,0,,0
208795,makle,0,0x6f40d9f023ed27290ffe8d303b54e72ef5e5accf,0,,0
207750,cashlax,0,0x82d2d83134362355c0b485366d1f6d4dc38515de,0,,0
206967,netnose,0,0x4d1fd46f87449ffe235e3fce21df8a9bf8bd9206,0,,0
205754,lish.eth,0,0x0f921fdac6c69bb639c9882fef41ed60d9ec9f63,0,,0
201043,iamlosi,0,0x10c163364fe153cadf6532a5b34481eefb99d96d,0,,0
200555,vikipedia,0,0xc42ff306281c296f5e9cf4af7d0e4dc4d69fda3d,0,,0
198811,toly,0,0x42289a46e770f154fcbd2336d11f999573d667b8,0,,0
197201,0xsiman.eth,0,0x17eef8c6f9edcbceb3dee33ef277a1f33c504629,0,,0
196519,jpegpowell.eth,0,0x4b4f7205b5ed91049fa41fc4e0887897f533c2ca,0,,0
196388,tom.base.eth,0,0x2aaff4fa12c4606689ffbebeba8ce8ce28733766,0,,0
196339,njokuscript,0,0x065849b34c8b5dffebef21f44350749ccd702371,0,,0
196326,rickf,0,0x2dcf53ee76276cc16e14bf19de9de24e504d768b,0,,0
196300,comm.eth,0,0xb1c8ce8a09fcd7093fc9a8d0ee99d23c0834708a,0,,0
196278,shrutz,0,0x688dd5485e3b6b0a84a0e827b7368f18c091fd24,0,,0
196270,nightshare,0,0x4dd5dd7dee89ed216e031fb93e7919f5a7adb41d,0,,0
196215,sloppy,0,0x4dc1363c351cf998db77bdf08993c7d68a6ed797,0,,0
196199,jvmi,0,0x57d1eae9f0972723f0e78eaf4e6c08e90565206f,0,,0
196040,talentmate.eth,0,0x1470339efd7f1246e978eeebb614b0debc4f9871,0,,0
195924,aboveaveragejoe,0,0x23db246031fd6f4e81b0814e9c1dc0901a18da2d,0,,0
195916,goyabean-,0,0x15e732e3e984edd2138b1ed6172154f096fde164,0,,0
195659,garysheng,0,0x2a81c13f9366395c8fd1ea24912294230d062db3,0,,0
194229,rabbithole,0,0x9972d8736ccc28ef29fc6733b154f6c689fc02b7,0,,0
193417,leslie,0,0x810319d001114edde6af23a643584bc343106e08,0,,0
193263,couralex,0,0x36cc81b760284236aa4e36561c0beeddbcb8cc91,0,,0
192325,wira.eth,0,0x20aa09160c5e0511b25d4f274ac51fa8e9140d6e,0,,0
192291,darylx,0,0x06915da5d0b45919ec0c6c0857bd5d77abc6abc0,0,,0
191475,eric.eth,0,0x266b9d7b29e149089531a892cdb965dd2991d892,0,,0
191317,acw,0,0x2b7af0dddf8a0ee6003ea4e3a2ad143630e89530,0,,0
191294,benbassler,0,0xa85b5383e0e82dba993747834f91fe03fccd40ab,0,,0
190597,bobbyong,0,0xc3a01b9e01389f40f515f47d89ed8589e47b71b4,0,,0
190534,rektverse,0,0x3f87c68940ee19db139f6ab47c25f22480cafff7,0,,0
189781,dylanabruscato,0,0x2d96288f4aea60022ef3d259e16f2ca06ac28c74,0,,0
189770,grumpykitty,0,0xf4b1e1c041c22424e96af42e34adbbaffd1512e4,0,,0
189333,idriss,0,0x5abca791c22e7f99237fcc04639e094ffa0ccce9,0,,0
189052,kpx,0,0x7320cc8b0a97c385fcd44d3fbf604d9d01f46de9,0,,0
188926,privy,0,0x25744657fb28588c69c4d545305883379bfdfb10,0,,0
188782,pwndao,0,0xb544fde4f6cfe90a3dae30e2d51f8a819a275a10,0,,0
188665,polymutex.eth,0,0xf719aa02d048a591b11a2df2befb311f0b6d035e,0,,0
188352,thirdweb,0,0x279c61820c955ca83472e1a340c8fadcea6e6b41,0,,0
188169,pedr0x.eth,0,0x099aaa454813ba22117347bf9d5e4eec45631c89,0,,0
187804,gyanshadow,0,0x183f147159d10b88f4fb27a00bb5a491e16d69bb,0,,0
24235,turboflow.eth,0,0x237465216aa6836ad61ffbd1f421ec24d2eb63ea,0,,0
23357,richerd,0,0x94e2855860739f42cf6cdea723d64e26042e01fd,0,,0
23039,0mbre,0,0x3b758ba165b3155967a6eacceb9a0d78b15a939f,0,,0
21980,calldata,0,0x04beaa03fa75f25741adf3547e1f00152c91595d,0,,0
21413,cammurdoch,0,0x13ef06797f095d5c62babf704d983cf1b4bde9e5,0,,0
21363,robins,0,0xa44b080f97fa96c43c9d189bb9ee09414251f435,0,,0
21360,superlouis.eth,0,0x59705b866823200b69a7d1e2790afaa15cc6f813,0,,0
21187,ethxy,0,0x37870bc51665ecef5faa72d4c6a00d3496546145,0,,0
21131,hsakatrades,0,0x374c450ea38a69488f1882bec513690d061e88b6,0,,0
21071,layer3xyz,0,0x9b8102d55b4e2517655320f9ac3b2659607961f2,0,,0
20971,escottalexander,0,0x4e9a79d391591757a79eec99240dad1a542909f4,0,,0
20931,zachxbt,0,0x9d727911b54c455b0071a7b682fcf4bc444b5596,0,,0
20929,syndicate,0,0x66b340673fce10bd3bfbbe59997ae188a16b6710,0,,0
20917,dynamic,0,0x3bc073c16b394eafa228bcad401c1e588ca0a974,0,,0
20910,zora,0,0xbbaf6cb5ba97a5ca848905ce98c55a288a28ed2e,0,,0
20909,airstack.eth,0,0xe2b9be8c62dd8f3d416fc6ba766a17de7f81d0e9,0,,0
20784,sidhant,0,0x9ee78405d606ebabff010bd4d0f981caafbd8c47,0,,0
20730,carol,0,0x361ca8a7c857afb5522c33537725d029b0505f60,0,,0
20596,bountybot,0,0x746da1b62cb656bd0cc2eeb48a3c33644324c379,0,,0
20561,soondrewboo,0,0xf824749d4d44b92710ea2fc9000d534d759d17a1,0,,0
20522,toast,0,0x695f3467ce7a312562fd43c19d2e3b8079b84558,0,,0
20442,talent,0,0x3471523c17457ef6d2953cafcc73080c661e4d50,0,,0
20390,sohey,0,0x132bde0be99310404e9516bf2b35c26e0d74ad31,0,,0
20360,savn,0,0x6696c831f085db31c7917c203981d25f0e62182d,0,,0
20258,nastya,0,0x6c994eef6fdbee8bcff9016b7ce3a53b489ad155,0,,0
20244,unun,0,0x0ce04e8096295ac9c0376b4682f805a05746fdea,0,,0
20006,quilibrium,0,0x3f3cc88e65a77ae44e068f2857f8c45b87dbe9df,0,,0
19793,greenjeff,0,0x3314f540d13e40bef600d7d9153971a352bcf9ea,0,,0
19716,picnic,0,0x5c5e182d9a8a414743131b850f26005b716a0887,0,,0
19682,chazschmidt,0,0xba0111f5ec1b6f2f092e9730f5f64840f3b42c95,0,,0
19677,0xgib,0,0x5fad385039d500862c9d814bced278ec514ebb79,0,,0
19661,ethglobal,0,0x3e59335ea210cb7696249fd389779faa2c5c7e3d,0,,0
19613,fractalvisions.eth,0,0xc17fc70370ab7cf81865057bd1dca966cd1a9aa3,0,,0
19489,splits,0,0x99469aa9c7b83f16349c77f5cc7b629fbc2617a1,0,,0
19146,coinbrad.base.eth,0,0x0d7a2ffd780b17c3f21af98fdafd9f543ed846a7,0,,0
19105,missangel,0,0x042aa178e4475e6553f254ef28bec4144291066c,0,,0
18977,skillet,0,0x46282b0cb60eae9e94d284b6f376208835700bf9,0,,0
18925,rad,0,0x3ca363e763f4e433bc7a76690806e209b40d8235,0,,0
18661,raulonastool,0,0x094b7ca71692e5aa76c616ed0e1b4630dc1c4fb6,0,,0
18517,sterlacci,0,0x2350125eafffc1fd94123410decf398dad66d30f,0,,0
18503,gwart,0,0x04476ff1f43336f6a4a1e54bbae1ca23859365d7,0,,0
18489,sandiforward.eth,0,0x43bf5416c69895cf57fe3c563d8f7e50cadc3f95,0,,0
18462,geryp,0,0xc94edabaa441b5e39d4979462991d6cca705486e,0,,0
18407,sidshekhar,0,0x0ba02f2ec9d856308827e33d2e3438a2113445d8,0,,0
18273,tkn,0,0x3cdb9bc080efe321a797e7286d302b90227cc6de,0,,0
18272,ryansmith,0,0x03713c6f7dc91087d06bfbaf451fa5f25ca750a3,0,,0
18254,plotchy,0,0x97735c60c5e3c2788b7ee570306775e687095d19,0,,0
18192,cremeglaceemiam,0,0x48aa9d67cb713804c005516bca7769c159d7897c,0,,0
18152,karalabe.eth,0,0x0a13fa23a5ccbabb3817cff029b9b8e843d59f72,0,,0
18150,danrobinson,0,0x81ac4bd02718e32400dc456122e933df44b48261,0,,0
18148,titles,0,0xbfd5e940b2dc6e1192384ed4874a499f1ac5a970,0,,0
17959,oconnell,0,0x04382a5e75e62b499739b66a639b55ff21a91b30,0,,0
17944,rainbowdotme,0,0x3ab2924002960dc23b073cdf03455da24faf93ea,0,,0
17758,mtw,0,0x278db415b3c969e789e1ec9e80e1e001a5dcee82,0,,0
17672,rev,0,0x1a309f557996f65dbdd4b194db949f5069c7607e,0,,0
17592,vmathur,0,0xb66c9e9c9c25d51c8e333ff392708ee7474d7d93,0,,0
17555,jrs,0,0x9034d63cc2710df8756b5680593245289933f58a,0,,0
17456,samczsun,0,0x63793154819baee4fe8b7dff18ee05a4febda220,0,,0
17324,z0r0z,0,0x1c0aa8ccd568d90d61659f060d1bfb1e6f855a20,0,,0
17322,jtnichol,0,0x2591a5a542d88b80809699992cd55aa19c2068d3,0,,0
17316,0xmert,0,0x08ebb616769bde0da3ef14609e312217658fafd1,0,,0
17256,mathieuw,0,0x62a4d0cf0adc23725e4e042a7863e42c9e955fcd,0,,0
17223,kindness,0,0x4d294e70ebe269d66e343924088c9bea5373dcac,0,,0
17195,andreaboi,0,0x8425cb9db22f88bb38f6c64b39c4712e4ca8aa11,0,,0
17186,positron.eth,0,0x162311ee7fad5f88f930fc81a6c5107620615cc0,0,,0
17114,matchaxyz,0,0x039b4234019fa7b205b2cb27e5b51bee07da98b1,0,,0
17106,consecution.eth,0,0x058f4718624fcc5006d89ecc8c76e5baf5320590,0,,0
16877,emmanuel,0,0x1b5f4b3cbff53245ae516b5475be336622dd5dc4,0,,0
16831,0xsmallbrain,0,0x5c96723215b26f784974fcf428e0367aea3a4f24,0,,0
16672,waku,0,0x1daeff18e21191c50fd0125e67edd64783e04f0d,0,,0
16670,kashi,0,0x131fa7c8d76cbb1803f5030f3dc4cdf8a5c3ef8f,0,,0
16628,diamondlabs,0,0xf1eb97ddddeb0257548bc14d35f981b10f8c3fa3,0,,0
16522,ilemi,0,0x2ae8c972fb2e6c00dded8986e2dc672ed190da06,0,,0
16405,chuckstock,0,0x0cf68416279c2a9bcdd0fa6cc4e0347ac3d55d7d,0,,0
16382,lass,0,0xcac7e9a834c85df04a91411927166082bfd78c8b,0,,0
16286,frankk,0,0x4110c5b6d9fabf629c43a7b0279b9969cb698971,0,,0
16285,orbulo,0,0x4cec0a57cbb4ab4cb34da5b1e541819d6fafcd02,0,,0
16244,,0,0xafd1a051396591ed8b089ac2067c6e593b7228b2,0,,0
16183,xcopy.eth,0,0x39cc9c86e67baf2129b80fe3414c397492ea8026,0,,0
16041,iz,0,0x4124cf34f56fa151e05c91ace550ada0dd5aabd7,0,,0
15971,yosephks,0,0x48bdf98d97d3bbc8f76cf3393cec666de2e377ec,0,,0
15899,wylin,0,0x1c3f77df20b89bcc9526e53860633c22e266ba86,0,,0
15655,towns,0,0x8cdf23bd3483ca0d09a1d3de5d96302fc039f1bc,0,,0
15641,bls,0,0x4f5f49f52abce2eb1a493b568a438697c0495c80,0,,0
15516,snax.eth,0,0x1478c9ae5cfd51ca35bbff955a373e698df79ca9,0,,0
15491,kaizendao,0,0x2918f674ece1be13300e003997cc310d98b03545,0,,0
15303,timeswap,0,0x03536781cf12413dfe64a31dbe8481d1b916bff3,0,,0
15275,sonso,0,0x7b75b6a621f84e010f6c46e10a3c3becca4361e7,0,,0
15211,statuette,0,0x2f21f94e1e57543f4663b722b6b1bed97c576bd4,0,,0
15049,steviep,0,0x74d8bb4a6529122f2d94f505622249f640901dbb,0,,0
14976,pcaversaccio,0,0x07bf3cda34aa78d92949bbdce31520714ab5b228,0,,0
14972,antoniowerli,0,0x661f6f20a740549d5553cf94a3f4be53b0211f22,0,,0
14922,bitpixi,0,0x2ac8514bed1dc6e53722427b6975e6ca7e52a1d4,0,,0
14911,kush,0,0x231fdcac73f9fed1ac2d12af5f7cea39456019d6,0,,0
14611,noddytheboy,0,0x345e8e69cb5d95e2ccf61a55b217ee8114841083,0,,0
14607,frontend,0,0x15e0c4889c515dd2c3bf54e711cdce355eac4205,0,,0
14484,anonymousnobody,0,0x6b85c6e03a939cb37942f882ee2310e5af3642bb,0,,0
14473,anacaballero,0,0x5a6abe2b4bd1e178d984afa8630cd6ac212b070b,0,,0
14464,brianmorris,0,0x941c917b1a3d371fb63b5604808a9152e6bef2c6,0,,0
14230,lensprotocol,0,0x8b147c4db4e2616c0bacfb29f5c61589bc0de4dc,0,,0
14158,juliaaburch,0,0x1c7414730ccf9f5ddb57a90a47465563c35a42f3,0,,0
14088,ses.eth,0,0x46819ab93d642afd153a3b836342619886fc0fd6,0,,0
14036,gaj,0,0x56c63ed3f3b14a518e2c67eb26e79540d736f043,0,,0
14009,colton,0,0x6b5918d8ef9094679f4b4e1bf397a66ea411b118,0,,0
13994,aandreychagin.base.eth,0,0x123c6d03cc6810e35b9e396402c55bc501602b8e,0,,0
13950,quidli,0,0x2dd4cadb9559002a3bc4dbfb2dc0b0a277624aa0,0,,0
13948,mazemari,0,0x129dbe6c7591a2744cc22f8363347efcef74c39a,0,,0
13928,nvben,0,0x900ffe910c597011e4f8c367b0bb6f9634321aec,0,,0
13820,shaun3.eth,0,0xb05dec2370a17478e726452bbfcd093f64f5b900,0,,0
13704,daimo-pay,0,0x64a643226c90d505730f06bf4eb340bc5c68574d,0,,0
13484,koziak.eth,0,0xc1b6c464c3b78650d838c719299b3205b89b9174,0,,0
13474,skyron.eth,0,0x3c3a20573475879cfee53d4b58d230ec978f1380,0,,0
13418,dtso,0,0x58ba29f7b72b896c5f8fae603dab7891106b1701,0,,0
13355,dadcaster,0,0x016a7233c378644804e1f8e342199ac7c0947191,0,,0
13259,braindrops-bot,0,0x3071b64ae6411cc9d478dd466423339d1b6b717c,0,,0
13124,bushi,0,0x24d7e2d71ddd3118034de4976052b0f76fcabffc,0,,0
13121,lght.eth,0,0x1e57246f4833c336252e551a3ac8b0986a838e04,0,,0
13092,ass,0,0xae3575f78962397737e8d07869e2bd71afeca008,0,,0
13077,naomiii,0,0x44bca7e527efc8ce8a8b2a83596ea66194dd9239,0,,0
13055,vanzoo,0,0x4839e98bbaba7001f4d6000a49f49ddcc1662b54,0,,0
13030,axek,0,0xf5bb189042c76ddfcdc7f7cb9b709d5e4804119d,0,,0
13010,optimist,0,0x8c11c2e761b3890a52755d01b2984c059a50dddd,0,,0
12775,worldcoin,0,0x67f5018c8b09616c6b70ea8493b69b4b7ef54a0f,0,,0
12756,fercaggiano,0,0x366297ba6c540ac4816d6feb16fcaf3ae0656669,0,,0
12738,mbranson,0,0x1012a93fd7864ebb25e2ae72fcf049b919ec2885,0,,0
12725,leyla,0,0x100d394a50dd89bf642f3063ddce8f00410e5c0e,0,,0
12690,owocki,0,0x00de4b13153673bcae2616b67bf822500d325fc3,0,,0
12632,pocobelli,0,0x3342d7df6806600dba1fcd48d1222825dfdbcb78,0,,0
12580,wslyvh.eth,0,0x8289432acd5eb0214b1c2526a5edb480aa06a9ab,0,,0
12541,looby,0,0x588631c2204c3fe09b86085a54c73498ee2feac3,0,,0
12493,cadillion,0,0x66bdc08a0db3a83d374670a57aa8ecd5b51b55e5,0,,0
12467,1frog9,0,0x6710287cee1a9d1a00251fdc9a12795ec7a86189,0,,0
12443,jackm,0,0x0d0b334b81638fd69349242dd14979025115cf5c,0,,0
